"Postcode","Rural.urban"
70164,"Rural"
70165,"Rural"
70452,"Rural"
70508,"Rural"
70711,"Rural"
70048,"Rural"
70710,"Rural"
70426,"Rural"
70166,"Rural"
70707,"Rural"
70412,"Rural"
70409,"Rural"
70014,"Rural"
70414,"Rural"
70420,"Rural"
70053,"Rural"
70573,"Rural"
70167,"Rural"
70111,"Rural"
70574,"Rural"
70516,"Rural"
70596,"Rural"
70049,"Rural"
70168,"Rural"
70577,"Rural"
70052,"Rural"
70415,"Rural"
70169,"Rural"
70134,"Rural"
70140,"Rural"
70709,"Rural"
70058,"Rural"
70449,"Rural"
70170,"Rural"
70708,"Rural"
70171,"Rural"
70464,"Rural"
70416,"Rural"
70172,"Rural"
70173,"Rural"
70174,"Rural"
70442,"Rural"
70175,"Rural"
70176,"Rural"
70061,"Rural"
70062,"Rural"
70063,"Rural"
70177,"Rural"
70427,"Rural"
70064,"Rural"
70178,"Rural"
70065,"Rural"
70066,"Rural"
70054,"Rural"
70580,"Rural"
70431,"Rural"
70428,"Rural"
70443,"Rural"
70123,"Rural"
70179,"Rural"
70410,"Rural"
70033,"Rural"
70582,"Rural"
70153,"Rural"
70067,"Rural"
70037,"Rural"
70537,"Rural"
70024,"Rural"
70060,"Rural"
70429,"Rural"
70440,"Rural"
70133,"Rural"
70035,"Rural"
70051,"Rural"
70068,"Rural"
70180,"Rural"
70181,"Rural"
70401,"Rural"
70182,"Rural"
70043,"Rural"
70030,"Rural"
70107,"Rural"
70042,"Rural"
70436,"Rural"
70044,"Rural"
70069,"Rural"
70437,"Rural"
70430,"Rural"
70425,"Rural"
70183,"Rural"
70422,"Rural"
70184,"Rural"
70583,"Rural"
70070,"Rural"
70071,"Rural"
70108,"Rural"
70438,"Rural"
70185,"Rural"
70186,"Rural"
70020,"Rural"
70439,"Rural"
70513,"Rural"
70072,"Rural"
70110,"Rural"
70187,"Rural"
70073,"Rural"
70584,"Rural"
70074,"Rural"
70433,"Rural"
70444,"Rural"
70402,"Rural"
70586,"Rural"
70445,"Rural"
70075,"Rural"
70446,"Rural"
70447,"Rural"
70122,"Rural"
70076,"Rural"
70448,"Rural"
70515,"Rural"
70706,"Rural"
70077,"Rural"
70188,"Rural"
70078,"Rural"
70536,"Rural"
70533,"Rural"
70189,"Rural"
70511,"Rural"
70079,"Rural"
70106,"Rural"
70005,"Rural"
70080,"Rural"
70081,"Rural"
70705,"Rural"
70015,"Rural"
70190,"Rural"
70451,"Rural"
70191,"Rural"
70405,"Rural"
70082,"Rural"
70121,"Rural"
70083,"Rural"
70022,"Rural"
70457,"Rural"
70455,"Rural"
70456,"Rural"
70084,"Rural"
70192,"Rural"
70085,"Rural"
70086,"Rural"
70193,"Rural"
70152,"Rural"
70194,"Rural"
70087,"Rural"
70195,"Rural"
70424,"Rural"
70460,"Rural"
70196,"Rural"
70142,"Rural"
70461,"Rural"
70197,"Rural"
70026,"Rural"
70088,"Rural"
70198,"Rural"
70704,"Rural"
70590,"Rural"
70462,"Rural"
70703,"Rural"
70031,"Rural"
70021,"Rural"
70199,"Rural"
70113,"Rural"
70089,"Rural"
70432,"Rural"
70112,"Rural"
70540,"Rural"
70542,"Rural"
70095,"Rural"
70591,"Rural"
70010,"Rural"
70114,"Rural"
70090,"Rural"
70132,"Rural"
70091,"Rural"
70092,"Rural"
70593,"Rural"
70594,"Rural"
70463,"Rural"
70701,"Rural"
70093,"Rural"
70094,"Rural"
70465,"Rural"
70466,"Rural"
70467,"Rural"
70468,"Rural"
70469,"Rural"
70702,"Rural"
70141,"Rural"
70470,"Rural"
70027,"Rural"
70025,"Rural"
70413,"Rural"
70514,"Rural"
70434,"Rural"
70535,"Rural"
70471,"Rural"
70096,"Rural"
70097,"Rural"
70098,"Rural"
70099,"Rural"
70512,"Rural"
70435,"Urban"
70050,"Urban"
70530,"Urban"
70450,"Urban"
70454,"Urban"
70101,"Urban"
70150,"Urban"
70421,"Rural"
70406,"Rural"
70046,"Rural"
70534,"Rural"
70418,"Rural"
70578,"Rural"
70419,"Rural"
70579,"Rural"
70510,"Rural"
70458,"Rural"
70459,"Rural"
70417,"Rural"
70130,"Rural"
72301,"Urban"
72302,"Urban"
72304,"Urban"
72305,"Urban"
72306,"Urban"
72307,"Urban"
72309,"Urban"
72311,"Urban"
72312,"Urban"
72313,"Urban"
72315,"Urban"
72316,"Urban"
72318,"Urban"
72319,"Urban"
72253,"Rural"
72565,"Rural"
72325,"Rural"
72344,"Rural"
72552,"Rural"
72462,"Rural"
72326,"Rural"
72463,"Rural"
72255,"Rural"
72464,"Rural"
72534,"Rural"
72430,"Rural"
72327,"Rural"
72431,"Rural"
72256,"Rural"
72048,"Rural"
72522,"Rural"
72328,"Rural"
72241,"Rural"
72515,"Rural"
72371,"Rural"
72465,"Rural"
72329,"Rural"
72466,"Rural"
72551,"Rural"
72566,"Rural"
72360,"Rural"
72467,"Rural"
72424,"Rural"
72530,"Rural"
72389,"Rural"
72414,"Rural"
72257,"Rural"
72572,"Rural"
72406,"Rural"
72415,"Rural"
72521,"Rural"
72411,"Rural"
72567,"Rural"
72444,"Rural"
72440,"Rural"
72232,"Rural"
72468,"Rural"
72550,"Rural"
72251,"Rural"
72384,"Rural"
72442,"Rural"
72425,"Rural"
72443,"Rural"
72211,"Rural"
72381,"Rural"
72568,"Rural"
72446,"Rural"
72206,"Rural"
72569,"Rural"
72240,"Rural"
72231,"Rural"
72338,"Rural"
72570,"Rural"
72542,"Rural"
72339,"Rural"
72042,"Rural"
72470,"Rural"
72471,"Rural"
72210,"Rural"
72472,"Rural"
72345,"Rural"
72346,"Rural"
72213,"Rural"
72571,"Rural"
72364,"Rural"
72365,"Rural"
72259,"Rural"
72373,"Rural"
72573,"Rural"
72347,"Rural"
72413,"Rural"
72252,"Rural"
72561,"Rural"
72349,"Rural"
72043,"Rural"
72473,"Rural"
72222,"Rural"
72357,"Rural"
72215,"Rural"
72058,"Rural"
72416,"Rural"
72533,"Rural"
72474,"Rural"
72574,"Rural"
72045,"Rural"
72362,"Rural"
72260,"Rural"
72441,"Rural"
72475,"Rural"
72370,"Rural"
72575,"Rural"
72330,"Rural"
72520,"Rural"
72221,"Rural"
72476,"Rural"
72452,"Rural"
72061,"Rural"
72353,"Rural"
72477,"Rural"
72205,"Rural"
72422,"Rural"
72351,"Rural"
72478,"Rural"
72412,"Rural"
72261,"Rural"
72220,"Rural"
72358,"Rural"
72356,"Rural"
72254,"Rural"
72062,"Rural"
72445,"Rural"
72576,"Rural"
72359,"Rural"
72479,"Rural"
72341,"Rural"
72562,"Rural"
72577,"Rural"
72361,"Rural"
72363,"Rural"
72480,"Rural"
72510,"Rural"
72368,"Rural"
72481,"Rural"
72369,"Rural"
72065,"Rural"
72214,"Rural"
72376,"Rural"
72040,"Rural"
72066,"Rural"
72372,"Rural"
72377,"Rural"
72378,"Rural"
72379,"Rural"
72451,"Rural"
72343,"Rural"
72417,"Rural"
72532,"Rural"
72041,"Rural"
72386,"Rural"
72410,"Rural"
72541,"Rural"
72387,"Rural"
72340,"Rural"
72388,"Rural"
72355,"Rural"
72072,"Rural"
72553,"Rural"
72334,"Rural"
72044,"Rural"
72455,"Rural"
72454,"Rural"
72578,"Rural"
72432,"Rural"
72393,"Rural"
72482,"Rural"
72540,"Rural"
72394,"Rural"
72395,"Rural"
72333,"Rural"
72579,"Rural"
72352,"Rural"
72396,"Rural"
72332,"Rural"
72397,"Rural"
72398,"Rural"
72335,"Rural"
72423,"Rural"
72581,"Rural"
72212,"Rural"
72453,"Rural"
72511,"Rural"
72450,"Rural"
72512,"Rural"
72560,"Rural"
72250,"Rural"
72390,"Rural"
72582,"Rural"
72262,"Rural"
72342,"Rural"
72202,"Urban"
72563,"Urban"
72350,"Urban"
72420,"Urban"
72401,"Urban"
72501,"Urban"
72503,"Urban"
72331,"Rural"
72469,"Rural"
72336,"Rural"
72337,"Rural"
72514,"Rural"
72348,"Rural"
72380,"Rural"
72513,"Rural"
72382,"Rural"
72391,"Rural"
72392,"Rural"
72242,"Rural"
72354,"Rural"
72580,"Rural"
72383,"Rural"
72583,"Rural"
70201,"Urban"
70202,"Urban"
71716,"Urban"
71717,"Urban"
70501,"Urban"
70502,"Urban"
70504,"Urban"
70604,"Urban"
70605,"Urban"
70608,"Urban"
71701,"Urban"
71702,"Urban"
71703,"Urban"
71708,"Urban"
71709,"Urban"
70662,"Rural"
70334,"Rural"
70663,"Rural"
70335,"Rural"
71772,"Rural"
70623,"Rural"
70643,"Rural"
71059,"Rural"
71054,"Rural"
70336,"Rural"
70551,"Rural"
71053,"Rural"
71051,"Rural"
71050,"Rural"
71768,"Rural"
70664,"Rural"
70222,"Rural"
70569,"Rural"
70546,"Rural"
70633,"Rural"
70337,"Rural"
71055,"Rural"
70224,"Rural"
71014,"Rural"
71041,"Rural"
70207,"Rural"
71726,"Rural"
71056,"Rural"
71761,"Rural"
70208,"Rural"
70331,"Rural"
70338,"Rural"
70520,"Rural"
70220,"Rural"
70624,"Rural"
70625,"Rural"
70209,"Rural"
71015,"Rural"
70661,"Rural"
71728,"Rural"
71058,"Rural"
71775,"Rural"
70232,"Rural"
71020,"Rural"
71060,"Rural"
70665,"Rural"
70221,"Rural"
71760,"Rural"
70223,"Rural"
70234,"Rural"
71062,"Rural"
71061,"Rural"
70576,"Rural"
70217,"Rural"
71729,"Rural"
71770,"Rural"
70340,"Rural"
70218,"Rural"
70219,"Rural"
70225,"Rural"
71022,"Rural"
70311,"Rural"
70666,"Rural"
70312,"Rural"
70341,"Rural"
71021,"Rural"
70667,"Rural"
70342,"Rural"
71734,"Rural"
71735,"Rural"
70634,"Rural"
70635,"Rural"
70650,"Rural"
70651,"Rural"
70343,"Rural"
71773,"Rural"
70226,"Rural"
70562,"Rural"
70618,"Rural"
70227,"Rural"
70622,"Rural"
70228,"Rural"
70322,"Rural"
71737,"Rural"
71738,"Rural"
71774,"Rural"
71052,"Rural"
70229,"Rural"
71739,"Rural"
70333,"Rural"
70668,"Rural"
70344,"Rural"
71742,"Rural"
70581,"Rural"
70245,"Rural"
71743,"Rural"
70550,"Rural"
70242,"Rural"
70314,"Rural"
70206,"Rural"
71013,"Rural"
70669,"Rural"
70521,"Rural"
70233,"Rural"
70560,"Rural"
71744,"Rural"
71063,"Rural"
71745,"Rural"
71746,"Rural"
70346,"Rural"
70561,"Rural"
70670,"Rural"
70347,"Rural"
70235,"Rural"
71724,"Rural"
70236,"Rural"
70543,"Rural"
70237,"Rural"
70238,"Rural"
70505,"Rural"
70239,"Rural"
70321,"Rural"
70244,"Rural"
70313,"Rural"
70246,"Rural"
71064,"Rural"
70630,"Rural"
70247,"Rural"
71771,"Rural"
70320,"Rural"
70544,"Rural"
70552,"Rural"
71721,"Rural"
70523,"Rural"
70620,"Rural"
70587,"Rural"
71012,"Rural"
70248,"Rural"
70249,"Rural"
70632,"Rural"
70250,"Rural"
70588,"Rural"
70644,"Rural"
71042,"Rural"
70215,"Rural"
70251,"Rural"
70522,"Rural"
71752,"Rural"
70252,"Rural"
71065,"Rural"
71750,"Rural"
70253,"Rural"
70671,"Rural"
70348,"Rural"
71740,"Rural"
70615,"Rural"
70240,"Rural"
70545,"Rural"
70254,"Rural"
70255,"Rural"
70241,"Rural"
71066,"Rural"
71749,"Rural"
70256,"Rural"
70672,"Rural"
71756,"Rural"
70257,"Rural"
70258,"Rural"
71757,"Rural"
70216,"Rural"
71720,"Rural"
71759,"Rural"
70641,"Rural"
71067,"Rural"
71741,"Rural"
71068,"Rural"
71069,"Rural"
71763,"Rural"
70589,"Rural"
70230,"Rural"
70315,"Rural"
70660,"Rural"
71751,"Rural"
71040,"Rural"
71010,"Rural"
71753,"Rural"
71723,"Rural"
70259,"Rural"
70310,"Rural"
70260,"Rural"
70261,"Rural"
70262,"Rural"
70640,"Rural"
70210,"Rural"
70673,"Rural"
71070,"Rural"
70592,"Rural"
71043,"Rural"
71006,"Rural"
71754,"Rural"
71071,"Rural"
71764,"Rural"
71765,"Rural"
70674,"Rural"
71755,"Rural"
70211,"Rural"
70212,"Rural"
71766,"Rural"
70627,"Rural"
70339,"Rural"
71767,"Rural"
70675,"Rural"
70263,"Rural"
70264,"Rural"
70595,"Rural"
70243,"Rural"
71005,"Rural"
70597,"Rural"
71762,"Rural"
71011,"Rural"
71072,"Rural"
71725,"Rural"
70676,"Rural"
70677,"Rural"
70678,"Rural"
71031,"Rural"
70642,"Rural"
71776,"Rural"
70598,"Rural"
70509,"Rural"
70265,"Rural"
71001,"Urban"
70231,"Urban"
71030,"Urban"
70301,"Urban"
70302,"Urban"
70330,"Rural"
71777,"Rural"
70652,"Rural"
70345,"Rural"
78709,"Rural"
78717,"Rural"
78707,"Rural"
78708,"Rural"
78713,"Rural"
78711,"Rural"
78719,"Rural"
78721,"Rural"
78712,"Rural"
78724,"Rural"
78727,"Rural"
78728,"Rural"
78723,"Rural"
78735,"Rural"
78737,"Rural"
78734,"Rural"
78718,"Rural"
78725,"Rural"
78720,"Rural"
78730,"Rural"
78704,"Rural"
78729,"Rural"
78705,"Rural"
78716,"Rural"
78706,"Rural"
78710,"Rural"
78738,"Rural"
78726,"Rural"
78736,"Rural"
78739,"Rural"
78740,"Rural"
78741,"Rural"
78722,"Rural"
78743,"Rural"
78715,"Rural"
78714,"Rural"
78732,"Rural"
78744,"Rural"
78745,"Rural"
78731,"Rural"
78733,"Rural"
78701,"Urban"
78742,"Rural"
77111,"Urban"
77112,"Urban"
77101,"Urban"
76002,"Urban"
76003,"Urban"
76004,"Urban"
76005,"Urban"
76006,"Urban"
76008,"Urban"
76009,"Urban"
76010,"Urban"
76011,"Urban"
76014,"Urban"
76015,"Urban"
76016,"Urban"
76018,"Urban"
76019,"Urban"
76026,"Urban"
77001,"Urban"
77401,"Urban"
78001,"Urban"
78009,"Rural"
77037,"Rural"
77771,"Rural"
77083,"Rural"
77084,"Rural"
77461,"Rural"
77175,"Rural"
77161,"Rural"
77132,"Rural"
77741,"Rural"
77085,"Rural"
78033,"Rural"
78014,"Rural"
77462,"Rural"
77165,"Rural"
78022,"Rural"
77086,"Rural"
78008,"Rural"
78029,"Rural"
77033,"Rural"
77005,"Rural"
77043,"Rural"
77113,"Rural"
77167,"Rural"
77010,"Rural"
77088,"Rural"
77063,"Rural"
78021,"Rural"
77166,"Rural"
78025,"Rural"
77089,"Rural"
77440,"Rural"
76491,"Rural"
77176,"Rural"
77148,"Rural"
77090,"Rural"
77034,"Rural"
78052,"Rural"
77159,"Rural"
77431,"Rural"
78051,"Rural"
77718,"Rural"
77720,"Rural"
77091,"Rural"
78063,"Rural"
78054,"Rural"
77092,"Rural"
77761,"Rural"
77760,"Rural"
78032,"Rural"
78035,"Rural"
77762,"Rural"
77053,"Rural"
77711,"Rural"
78006,"Rural"
78043,"Rural"
77745,"Rural"
77009,"Rural"
77019,"Rural"
78023,"Rural"
77173,"Rural"
77134,"Rural"
77131,"Rural"
77750,"Rural"
77140,"Rural"
77012,"Rural"
77073,"Rural"
77735,"Rural"
78026,"Rural"
77025,"Rural"
77438,"Rural"
77433,"Rural"
78024,"Rural"
77017,"Rural"
77152,"Rural"
77454,"Rural"
77172,"Rural"
78058,"Rural"
77126,"Rural"
78044,"Rural"
77045,"Rural"
78053,"Rural"
77026,"Rural"
77751,"Rural"
77051,"Rural"
77781,"Rural"
77450,"Rural"
77031,"Rural"
78018,"Rural"
77139,"Rural"
77133,"Rural"
77027,"Rural"
77028,"Rural"
77029,"Rural"
77006,"Rural"
77160,"Rural"
77093,"Rural"
78019,"Rural"
77038,"Rural"
77714,"Rural"
78042,"Rural"
77039,"Rural"
78411,"Rural"
77125,"Rural"
77180,"Rural"
77021,"Rural"
77443,"Rural"
77424,"Rural"
77030,"Rural"
77064,"Rural"
77410,"Rural"
78005,"Rural"
77153,"Rural"
77435,"Rural"
77060,"Rural"
77164,"Rural"
77036,"Rural"
77736,"Rural"
78030,"Rural"
77122,"Rural"
77049,"Rural"
77731,"Rural"
77475,"Rural"
77179,"Rural"
77733,"Rural"
77054,"Rural"
77162,"Rural"
76493,"Rural"
77744,"Rural"
77143,"Rural"
77114,"Rural"
78027,"Rural"
77158,"Rural"
77127,"Rural"
77119,"Rural"
78020,"Rural"
77055,"Rural"
77174,"Rural"
77737,"Rural"
77738,"Rural"
77020,"Rural"
77463,"Rural"
78036,"Rural"
78055,"Rural"
77044,"Rural"
78037,"Rural"
77740,"Rural"
77052,"Rural"
77056,"Rural"
77057,"Rural"
77046,"Rural"
77058,"Rural"
77420,"Rural"
77013,"Rural"
77059,"Rural"
77772,"Rural"
77181,"Rural"
77470,"Rural"
77770,"Rural"
77163,"Rural"
77145,"Rural"
77171,"Rural"
77067,"Rural"
78048,"Rural"
76494,"Rural"
77437,"Rural"
77730,"Rural"
77752,"Rural"
78065,"Rural"
77141,"Rural"
78016,"Rural"
77191,"Rural"
77110,"Rural"
77710,"Rural"
78013,"Rural"
77071,"Rural"
77135,"Rural"
77419,"Rural"
77464,"Rural"
77129,"Rural"
77473,"Rural"
77123,"Rural"
78007,"Rural"
77047,"Rural"
77469,"Rural"
78039,"Rural"
77178,"Rural"
77120,"Rural"
78045,"Rural"
78040,"Rural"
78011,"Rural"
78066,"Rural"
78012,"Rural"
77151,"Rural"
77421,"Rural"
78015,"Rural"
77081,"Rural"
77150,"Rural"
78010,"Rural"
78041,"Rural"
77069,"Rural"
78046,"Rural"
77082,"Rural"
77706,"Rural"
77023,"Rural"
77014,"Rural"
77451,"Rural"
77442,"Rural"
77050,"Rural"
77441,"Rural"
77183,"Rural"
77430,"Rural"
77406,"Rural"
77075,"Rural"
77128,"Rural"
77032,"Rural"
78056,"Rural"
77184,"Rural"
77743,"Rural"
77076,"Rural"
77449,"Rural"
77016,"Rural"
77716,"Rural"
78031,"Rural"
77185,"Rural"
77018,"Rural"
78034,"Rural"
77157,"Rural"
77041,"Rural"
77040,"Rural"
77407,"Rural"
77457,"Rural"
77732,"Rural"
77412,"Rural"
77186,"Rural"
77722,"Rural"
77436,"Rural"
77024,"Rural"
77717,"Rural"
77177,"Rural"
77169,"Rural"
77072,"Rural"
77074,"Rural"
77414,"Rural"
77713,"Rural"
77472,"Rural"
77147,"Rural"
77121,"Rural"
78028,"Rural"
78047,"Rural"
77168,"Rural"
78038,"Rural"
77739,"Rural"
77452,"Rural"
77130,"Rural"
77712,"Rural"
77474,"Rural"
77124,"Rural"
77763,"Rural"
77453,"Rural"
77022,"Rural"
77432,"Rural"
77459,"Rural"
77155,"Rural"
78049,"Rural"
78057,"Rural"
77156,"Rural"
77116,"Rural"
77476,"Rural"
78410,"Rural"
77182,"Rural"
77170,"Rural"
77415,"Rural"
76492,"Rural"
77423,"Rural"
77434,"Rural"
77078,"Rural"
77011,"Rural"
77721,"Rural"
77408,"Rural"
78050,"Rural"
77142,"Rural"
76495,"Rural"
77418,"Rural"
77061,"Rural"
77062,"Rural"
77460,"Rural"
77015,"Rural"
77042,"Rural"
77471,"Rural"
77458,"Rural"
77187,"Rural"
77070,"Rural"
77144,"Rural"
77742,"Rural"
77035,"Rural"
77079,"Rural"
78064,"Rural"
77422,"Rural"
77146,"Urban"
77701,"Urban"
77065,"Urban"
77411,"Urban"
77455,"Urban"
78060,"Urban"
77753,"Urban"
77734,"Rural"
77087,"Rural"
77008,"Rural"
77048,"Rural"
77080,"Rural"
77066,"Rural"
77068,"Rural"
77077,"Rural"
77202,"Urban"
77502,"Urban"
77503,"Urban"
77504,"Urban"
77301,"Urban"
77304,"Urban"
77306,"Urban"
77307,"Urban"
77310,"Urban"
77311,"Urban"
77312,"Urban"
77565,"Rural"
77366,"Rural"
77511,"Rural"
77353,"Rural"
77630,"Rural"
77350,"Rural"
77368,"Rural"
77614,"Rural"
77207,"Rural"
77208,"Rural"
77510,"Rural"
77634,"Rural"
77621,"Rural"
77324,"Rural"
77369,"Rural"
77533,"Rural"
77563,"Rural"
77666,"Rural"
77351,"Rural"
77521,"Rural"
77343,"Rural"
77520,"Rural"
77623,"Rural"
77357,"Rural"
77675,"Rural"
77211,"Rural"
77326,"Rural"
77370,"Rural"
77567,"Rural"
77361,"Rural"
77345,"Rural"
77320,"Rural"
77371,"Rural"
77315,"Rural"
77644,"Rural"
77372,"Rural"
77645,"Rural"
77323,"Rural"
77356,"Rural"
77665,"Rural"
77209,"Rural"
77322,"Rural"
77373,"Rural"
77643,"Rural"
77374,"Rural"
77650,"Rural"
77341,"Rural"
77534,"Rural"
77633,"Rural"
77540,"Rural"
77642,"Rural"
77222,"Rural"
77330,"Rural"
77660,"Rural"
77610,"Rural"
77627,"Rural"
77340,"Rural"
77542,"Rural"
77375,"Rural"
77376,"Rural"
77680,"Rural"
77646,"Rural"
77568,"Rural"
77653,"Rural"
77669,"Rural"
77560,"Rural"
77622,"Rural"
77651,"Rural"
77569,"Rural"
77377,"Rural"
77562,"Rural"
77551,"Rural"
77355,"Rural"
77557,"Rural"
77210,"Rural"
77331,"Rural"
77378,"Rural"
77515,"Rural"
77670,"Rural"
77325,"Rural"
77620,"Rural"
77570,"Rural"
77360,"Rural"
77509,"Rural"
77517,"Rural"
77541,"Rural"
77554,"Rural"
77550,"Rural"
77672,"Rural"
77379,"Rural"
77553,"Rural"
77332,"Rural"
77328,"Rural"
77635,"Rural"
77212,"Rural"
77561,"Rural"
77647,"Rural"
77352,"Rural"
77625,"Rural"
77344,"Rural"
77626,"Rural"
77221,"Rural"
77555,"Rural"
77516,"Rural"
77514,"Rural"
77631,"Rural"
77661,"Rural"
77354,"Rural"
77535,"Rural"
77648,"Rural"
77605,"Rural"
77564,"Rural"
77335,"Rural"
77363,"Rural"
77380,"Rural"
77365,"Rural"
77342,"Rural"
77671,"Rural"
77333,"Rural"
77530,"Rural"
77513,"Rural"
77681,"Rural"
77632,"Rural"
77523,"Rural"
77624,"Rural"
77531,"Rural"
77321,"Rural"
77543,"Rural"
77362,"Rural"
77381,"Rural"
77334,"Rural"
77205,"Rural"
77652,"Rural"
77206,"Rural"
77220,"Rural"
77327,"Rural"
77636,"Rural"
77512,"Rural"
77346,"Rural"
77522,"Rural"
77364,"Rural"
77532,"Rural"
77640,"Rural"
77556,"Rural"
77524,"Rural"
77382,"Rural"
77525,"Rural"
77641,"Rural"
77673,"Rural"
77611,"Urban"
77552,"Urban"
77316,"Urban"
77662,"Urban"
77601,"Urban"
77674,"Rural"
77566,"Rural"
77679,"Rural"
77678,"Rural"
77677,"Rural"
77676,"Rural"
78102,"Urban"
78103,"Urban"
78203,"Urban"
78206,"Urban"
78208,"Urban"
78301,"Urban"
78228,"Rural"
78312,"Rural"
78332,"Rural"
78229,"Rural"
78128,"Rural"
78238,"Rural"
78239,"Rural"
78317,"Rural"
78316,"Rural"
78346,"Rural"
78313,"Rural"
78244,"Rural"
78276,"Rural"
78160,"Rural"
78216,"Rural"
78349,"Rural"
78153,"Rural"
78220,"Rural"
78319,"Rural"
78125,"Rural"
78113,"Rural"
78341,"Rural"
78222,"Rural"
78119,"Rural"
78213,"Rural"
78283,"Rural"
78320,"Rural"
78243,"Rural"
78127,"Rural"
78246,"Rural"
78231,"Rural"
78362,"Rural"
78140,"Rural"
78225,"Rural"
78285,"Rural"
78626,"Rural"
78130,"Rural"
78290,"Rural"
78354,"Rural"
78252,"Rural"
78363,"Rural"
78361,"Rural"
78131,"Rural"
78237,"Rural"
78364,"Rural"
78264,"Rural"
78331,"Rural"
78258,"Rural"
78284,"Rural"
78292,"Rural"
78305,"Rural"
78324,"Rural"
78251,"Rural"
78351,"Rural"
78241,"Rural"
78339,"Rural"
78270,"Rural"
78294,"Rural"
78360,"Rural"
78266,"Rural"
78293,"Rural"
78132,"Rural"
78110,"Rural"
78215,"Rural"
78116,"Rural"
78214,"Rural"
78627,"Rural"
78240,"Rural"
78106,"Rural"
78330,"Rural"
78628,"Rural"
78259,"Rural"
78282,"Rural"
78444,"Rural"
78310,"Rural"
78111,"Rural"
78242,"Rural"
78257,"Rural"
78234,"Rural"
78117,"Rural"
78343,"Rural"
78247,"Rural"
78263,"Rural"
78277,"Rural"
78273,"Rural"
78267,"Rural"
78279,"Rural"
78134,"Rural"
78280,"Rural"
78232,"Rural"
78271,"Rural"
78129,"Rural"
78265,"Rural"
78118,"Rural"
78218,"Rural"
78221,"Rural"
78355,"Rural"
78136,"Rural"
78342,"Rural"
78121,"Rural"
78120,"Rural"
78345,"Rural"
78262,"Rural"
78150,"Rural"
78137,"Rural"
78268,"Rural"
78281,"Rural"
78287,"Rural"
78321,"Rural"
78256,"Rural"
78356,"Rural"
78334,"Rural"
78135,"Rural"
78152,"Rural"
78138,"Rural"
78348,"Rural"
78254,"Rural"
78248,"Rural"
78114,"Rural"
78122,"Rural"
78139,"Rural"
78144,"Rural"
78325,"Rural"
78151,"Rural"
78352,"Rural"
78272,"Rural"
78335,"Rural"
78453,"Rural"
78133,"Rural"
78291,"Rural"
78115,"Rural"
78142,"Rural"
78233,"Rural"
78235,"Rural"
78155,"Rural"
78662,"Rural"
78278,"Rural"
78217,"Rural"
78154,"Rural"
78219,"Rural"
78288,"Rural"
78261,"Rural"
78333,"Rural"
78336,"Rural"
78141,"Rural"
78227,"Rural"
78124,"Rural"
78250,"Rural"
78162,"Rural"
78161,"Rural"
78226,"Rural"
78631,"Rural"
78350,"Rural"
78353,"Rural"
78286,"Rural"
78314,"Rural"
78347,"Rural"
78340,"Rural"
78253,"Rural"
78357,"Rural"
78230,"Rural"
78145,"Rural"
78344,"Rural"
78245,"Rural"
78146,"Rural"
78318,"Rural"
78147,"Rural"
78311,"Rural"
78295,"Rural"
78302,"Rural"
78255,"Rural"
78629,"Rural"
78236,"Rural"
78126,"Rural"
78296,"Rural"
78123,"Rural"
78322,"Rural"
78249,"Rural"
78143,"Rural"
78297,"Rural"
78260,"Urban"
78315,"Urban"
78223,"Urban"
78274,"Urban"
78112,"Urban"
78269,"Rural"
78289,"Rural"
78148,"Rural"
78601,"Urban"
78618,"Rural"
78651,"Rural"
78610,"Rural"
78641,"Rural"
78654,"Rural"
78605,"Rural"
78613,"Rural"
78652,"Rural"
78660,"Rural"
78640,"Rural"
78616,"Rural"
78612,"Rural"
78655,"Rural"
78634,"Rural"
78615,"Rural"
78633,"Rural"
78625,"Rural"
78661,"Rural"
78643,"Rural"
78635,"Rural"
78656,"Rural"
78614,"Rural"
78607,"Rural"
78645,"Rural"
78650,"Rural"
78606,"Rural"
78663,"Rural"
78620,"Rural"
78617,"Rural"
78653,"Rural"
78622,"Rural"
78632,"Rural"
78664,"Rural"
78642,"Rural"
78623,"Rural"
78644,"Rural"
78665,"Urban"
78621,"Urban"
78405,"Urban"
78501,"Urban"
78436,"Rural"
78460,"Rural"
78428,"Rural"
78429,"Rural"
78452,"Rural"
78437,"Rural"
78412,"Rural"
78591,"Rural"
78414,"Rural"
78423,"Rural"
78438,"Rural"
78454,"Rural"
78445,"Rural"
78433,"Rural"
78443,"Rural"
78451,"Rural"
78446,"Rural"
78422,"Rural"
78440,"Rural"
78434,"Rural"
78590,"Rural"
78415,"Rural"
78416,"Rural"
78417,"Rural"
78424,"Rural"
78425,"Rural"
78426,"Rural"
78432,"Rural"
78420,"Rural"
78431,"Rural"
78593,"Rural"
78418,"Rural"
78450,"Rural"
78427,"Rural"
78441,"Rural"
78596,"Rural"
78421,"Rural"
78413,"Rural"
78435,"Rural"
78461,"Rural"
78462,"Rural"
78592,"Rural"
78430,"Urban"
78595,"Urban"
78442,"Urban"
78455,"Urban"
78439,"Rural"
78419,"Rural"
9104,"Urban"
9106,"Urban"
9107,"Urban"
9108,"Urban"
9109,"Urban"
9111,"Urban"
9112,"Urban"
9113,"Urban"
9114,"Urban"
9117,"Urban"
9119,"Urban"
9001,"Urban"
9501,"Urban"
9502,"Urban"
