"Postal.code","Region","Rural.urban"
50045,"East","District"
50047,"East","District"
50042,"East","District"
50040,"East","District"
50039,"East","District"
50036,"East","District"
50046,"East","District"
50041,"East","District"
50053,"East","District"
50202,"East","District"
50201,"East","District"
50207,"East","District"
50203,"East","District"
50200,"East","District"
50226,"East","District"
50225,"East","District"
50217,"East","District"
50216,"East","District"
50239,"East","District"
50240,"East","District"
50241,"East","District"
50248,"East","District"
50249,"East","District"
50208,"East","District"
50209,"East","District"
50210,"East","District"
50211,"East","District"
50222,"East","District"
50221,"East","District"
50223,"East","District"
50224,"East","District"
50219,"East","District"
50218,"East","District"
50220,"East","District"
50250,"East","District"
50252,"East","District"
50206,"East","District"
50205,"East","District"
50204,"East","District"
50215,"East","District"
50212,"East","District"
50214,"East","District"
50213,"East","District"
50229,"East","District"
50243,"East","District"
50242,"East","District"
50244,"East","District"
50247,"East","District"
50245,"East","District"
50253,"East","District"
50251,"East","District"
50246,"East","District"
50227,"East","District"
50230,"East","District"
50228,"East","District"
50238,"East","District"
50236,"East","District"
50233,"East","District"
50232,"East","District"
50231,"East","District"
50234,"East","District"
50235,"East","District"
50237,"East","District"
38540,"East","Town"
38541,"East","Town"
38591,"East","Town"
38616,"East","Town"
38615,"East","Town"
38579,"East","Town"
38590,"East","Town"
38592,"East","Town"
38580,"East","Town"
38589,"East","Town"
38637,"East","Town"
38521,"East","Town"
38601,"East","Town"
38638,"East","Town"
38577,"East","Town"
38573,"East","Town"
38572,"East","Town"
38571,"East","Town"
38574,"East","Town"
38695,"East","Town"
38696,"East","Town"
38697,"East","Town"
38533,"East","Town"
38531,"East","Town"
38532,"East","Town"
38522,"East","Town"
38501,"East","Town"
38500,"East","Town"
38503,"East","Town"
38504,"East","Town"
38502,"East","Town"
38647,"East","Town"
38651,"East","Town"
38649,"East","Town"
38650,"East","Town"
38648,"East","Town"
38646,"East","Town"
38603,"East","Town"
38583,"East","Town"
38594,"East","Town"
38600,"East","Town"
38597,"East","Town"
38599,"East","Town"
38587,"East","Town"
38582,"East","Town"
38608,"East","Town"
38598,"East","Town"
38605,"East","Town"
38584,"East","Town"
38604,"East","Town"
38585,"East","Town"
38581,"East","Town"
38586,"East","Town"
38593,"East","Town"
38588,"East","Town"
38596,"East","Town"
38595,"East","Town"
38602,"East","Town"
38682,"East","Town"
38691,"East","Town"
38678,"East","Town"
38683,"East","Town"
38677,"East","Town"
38685,"East","Town"
38689,"East","Town"
38684,"East","Town"
38690,"East","Town"
38640,"East","Town"
38644,"East","Town"
38641,"East","Town"
38643,"East","Town"
38645,"East","Town"
38639,"East","Town"
38630,"East","Town"
38635,"East","Town"
38631,"East","Town"
38633,"East","Town"
38634,"East","Town"
38636,"East","Town"
38544,"East","Town"
38543,"East","Town"
38542,"East","Town"
38628,"East","Town"
38629,"East","Town"
38627,"East","Town"
38642,"East","Town"
38539,"East","Town"
38482,"East","Town"
38481,"East","Town"
38491,"East","Town"
38505,"East","Town"
38535,"East","Town"
38511,"East","Town"
38527,"East","Town"
38512,"East","Town"
38510,"East","Town"
38506,"East","Town"
38509,"East","Town"
38508,"East","Town"
38513,"East","Town"
38507,"East","Town"
38525,"East","Town"
38537,"East","Town"
38534,"East","Town"
38526,"East","Town"
38538,"East","Town"
38536,"East","Town"
38496,"East","Town"
38497,"East","Town"
38493,"East","Town"
38495,"East","Town"
38492,"East","Town"
38490,"East","Town"
38578,"East","Town"
38694,"East","Town"
38687,"East","Town"
38688,"East","Town"
38686,"East","Town"
38692,"East","Town"
38693,"East","Town"
38670,"East","Town"
38679,"East","Town"
38676,"East","Town"
38662,"East","Town"
38680,"East","Town"
38671,"East","Town"
38660,"East","Town"
38672,"East","Town"
38673,"East","Town"
38675,"East","Town"
38669,"East","Town"
38674,"East","Town"
38681,"East","Town"
38661,"East","Town"
38405,"East","Town"
38403,"East","Town"
38422,"East","Town"
38415,"East","Town"
38413,"East","Town"
38414,"East","Town"
38401,"East","Town"
38400,"East","Town"
38419,"East","Town"
38412,"East","Town"
38411,"East","Town"
38402,"East","Town"
38421,"East","Town"
38423,"East","Town"
38404,"East","Town"
38568,"East","Town"
38561,"East","Town"
38569,"East","Town"
38562,"East","Town"
38563,"East","Town"
38570,"East","Town"
38564,"East","Town"
38567,"East","Town"
38566,"East","Town"
38565,"East","Town"
38576,"East","Town"
38609,"East","Town"
38518,"East","Town"
38516,"East","Town"
38520,"East","Town"
38515,"East","Town"
38523,"East","Town"
38517,"East","Town"
38519,"East","Town"
38524,"East","Town"
38546,"East","Town"
38545,"East","Town"
38547,"East","Town"
38553,"East","Town"
38554,"East","Town"
38552,"East","Town"
38548,"East","Town"
38549,"East","Town"
38557,"East","Town"
38560,"East","Town"
38575,"East","Town"
38556,"East","Town"
38559,"East","Town"
38555,"East","Town"
38551,"East","Town"
38550,"East","Town"
38558,"East","Town"
38607,"East","Town"
38653,"East","Town"
38655,"East","Town"
38656,"East","Town"
38654,"East","Town"
38657,"East","Town"
38652,"East","Town"
38658,"East","Town"
38514,"East","Town"
38530,"East","Town"
38529,"East","Town"
38528,"East","Town"
38619,"East","Town"
38626,"East","Town"
38618,"East","Town"
38623,"East","Town"
38620,"East","Town"
38621,"East","Town"
38617,"East","Town"
38624,"East","Town"
38622,"East","Town"
38632,"East","Town"
38614,"East","Town"
38613,"East","Town"
38612,"East","Town"
38625,"East","Town"
38611,"East","Town"
38663,"East","Town"
38666,"East","Town"
38668,"East","Town"
38665,"East","Town"
38659,"East","Town"
38664,"East","Town"
38477,"East","Town"
38454,"East","Town"
38453,"East","Town"
38449,"East","Town"
38452,"East","Town"
38479,"East","Town"
38478,"East","Town"
38498,"East","Town"
38488,"East","Town"
38473,"East","Town"
38464,"East","Town"
38472,"East","Town"
38465,"East","Town"
38476,"East","Town"
38474,"East","Town"
38450,"East","Town"
38461,"East","Town"
38444,"East","Town"
38441,"East","Town"
38440,"East","Town"
38451,"East","Town"
38445,"East","Town"
38448,"East","Town"
38447,"East","Town"
38446,"East","Town"
38494,"East","Town"
38489,"East","Town"
38485,"East","Town"
38486,"East","Town"
38487,"East","Town"
38457,"East","Town"
38468,"East","Town"
38470,"East","Town"
38458,"East","Town"
38456,"East","Town"
38469,"East","Town"
38460,"East","Town"
38466,"East","Town"
38467,"East","Town"
38459,"East","Town"
38471,"East","Town"
38463,"East","Town"
38475,"East","Town"
38462,"East","Town"
38455,"East","Town"
38480,"East","Town"
38499,"East","Town"
38606,"East","Town"
38408,"East","Town"
38699,"East","Town"
38435,"East","Town"
38433,"East","Town"
38436,"East","Town"
38430,"East","Town"
38432,"East","Town"
38437,"East","Town"
38438,"East","Town"
38431,"East","Town"
38434,"East","Town"
38698,"East","Town"
38426,"East","Town"
38425,"East","Town"
38427,"East","Town"
38424,"East","Town"
38406,"East","Town"
38442,"East","Town"
38439,"East","Town"
38443,"East","Town"
38410,"East","Town"
38417,"East","Town"
38416,"East","Town"
38420,"East","Town"
38418,"East","Town"
38428,"East","Town"
38429,"East","Town"
38407,"East","Town"
38409,"East","Town"
38484,"East","Town"
38483,"East","Town"
38125,"East","Town"
38123,"East","Town"
38124,"East","Town"
38122,"East","Town"
38033,"East","Town"
38003,"East","Town"
38001,"East","Town"
38032,"East","Town"
38006,"East","Town"
38005,"East","Town"
38034,"East","Town"
38004,"East","Town"
38025,"East","Town"
38179,"East","Town"
38178,"East","Town"
38182,"East","Town"
38055,"East","Town"
38181,"East","Town"
38180,"East","Town"
38056,"East","Town"
38177,"East","Town"
38054,"East","Town"
38183,"East","Town"
38172,"East","Town"
38170,"East","Town"
38129,"East","Town"
38128,"East","Town"
38200,"East","Town"
38126,"East","Town"
38162,"East","Town"
38171,"East","Town"
38150,"East","Town"
38175,"East","Town"
38174,"East","Town"
38198,"East","Town"
38193,"East","Town"
38194,"East","Town"
38191,"East","Town"
38190,"East","Town"
38192,"East","Town"
38195,"East","Town"
38197,"East","Town"
38196,"East","Town"
38158,"East","Town"
38154,"East","Town"
38155,"East","Town"
38157,"East","Town"
38115,"East","Town"
38176,"East","Town"
38145,"East","Town"
38153,"East","Town"
38101,"East","Town"
38099,"East","Town"
38112,"East","Town"
38102,"East","Town"
38108,"East","Town"
38107,"East","Town"
38111,"East","Town"
38109,"East","Town"
38106,"East","Town"
38113,"East","Town"
38105,"East","Town"
38110,"East","Town"
38103,"East","Town"
38097,"East","Town"
38098,"East","Town"
38104,"East","Town"
38100,"East","Town"
38127,"East","Town"
38121,"East","Town"
38119,"East","Town"
38120,"East","Town"
38218,"East","Town"
38173,"East","Town"
38118,"East","Town"
38117,"East","Town"
38116,"East","Town"
38140,"East","Town"
38167,"East","Town"
38168,"East","Town"
38169,"East","Town"
38185,"East","Town"
38186,"East","Town"
38184,"East","Town"
38187,"East","Town"
38053,"East","Town"
38052,"East","Town"
38141,"East","Town"
38144,"East","Town"
38064,"East","Town"
38062,"East","Town"
38067,"East","Town"
38066,"East","Town"
38134,"East","Town"
38131,"East","Town"
38135,"East","Town"
38132,"East","Town"
38142,"East","Town"
38156,"East","Town"
38137,"East","Town"
38136,"East","Town"
38143,"East","Town"
38133,"East","Town"
38138,"East","Town"
38139,"East","Town"
38146,"East","Town"
38149,"East","Town"
38148,"East","Town"
38147,"East","Town"
38201,"East","Town"
38130,"East","Town"
38027,"East","Town"
38030,"East","Town"
38026,"East","Town"
38028,"East","Town"
38031,"East","Town"
38024,"East","Town"
38029,"East","Town"
38000,"East","Town"
38019,"East","Town"
38002,"East","Town"
38018,"East","Town"
38017,"East","Town"
38016,"East","Town"
38010,"East","Town"
38011,"East","Town"
38015,"East","Town"
38013,"East","Town"
38014,"East","Town"
38012,"East","Town"
38022,"East","Town"
38023,"East","Town"
38008,"East","Town"
38007,"East","Town"
38020,"East","Town"
38021,"East","Town"
38009,"East","Town"
38046,"East","Town"
38114,"East","Town"
38216,"East","Town"
38217,"East","Town"
38219,"East","Town"
38221,"East","Town"
38220,"East","Town"
38212,"East","Town"
38211,"East","Town"
38210,"East","Town"
38203,"East","Town"
38205,"East","Town"
38214,"East","Town"
38204,"East","Town"
38206,"East","Town"
38208,"East","Town"
38215,"East","Town"
38209,"East","Town"
38207,"East","Town"
38202,"East","Town"
38213,"East","Town"
38090,"East","Town"
38069,"East","Town"
38070,"East","Town"
38071,"East","Town"
38093,"East","Town"
38076,"East","Town"
38094,"East","Town"
38095,"East","Town"
38078,"East","Town"
38092,"East","Town"
38096,"East","Town"
38068,"East","Town"
38077,"East","Town"
38091,"East","Town"
38189,"East","Town"
38188,"East","Town"
38161,"East","Town"
38160,"East","Town"
38164,"East","Town"
38151,"East","Town"
38163,"East","Town"
38199,"East","Town"
38036,"East","Town"
38038,"East","Town"
38037,"East","Town"
38035,"East","Town"
38041,"East","Town"
38039,"East","Town"
38040,"East","Town"
38042,"East","Town"
38043,"East","Town"
38057,"East","Town"
38061,"East","Town"
38063,"East","Town"
38058,"East","Town"
38059,"East","Town"
38060,"East","Town"
38065,"East","Town"
38044,"East","Town"
38048,"East","Town"
38050,"East","Town"
38051,"East","Town"
38045,"East","Town"
38049,"East","Town"
38047,"East","Town"
38166,"East","Town"
38165,"East","Town"
38084,"East","Town"
38075,"East","Town"
38074,"East","Town"
38088,"East","Town"
38086,"East","Town"
38082,"East","Town"
38080,"East","Town"
38081,"East","Town"
38072,"East","Town"
38089,"East","Town"
38087,"East","Town"
38083,"East","Town"
38073,"East","Town"
38085,"East","Town"
38079,"East","Town"
38152,"East","Town"
38159,"East","Town"
40147,"East","District"
40148,"East","District"
40149,"East","District"
40145,"East","District"
40144,"East","District"
40150,"East","District"
40146,"East","District"
40101,"East","District"
40105,"East","District"
40104,"East","District"
40102,"East","District"
40103,"East","District"
40100,"East","District"
40112,"East","District"
40106,"East","District"
40107,"East","District"
40108,"East","District"
40109,"East","District"
40110,"East","District"
40113,"East","District"
40111,"East","District"
40140,"East","District"
40141,"East","District"
40142,"East","District"
40143,"East","District"
40134,"East","District"
40130,"East","District"
40133,"East","District"
40136,"East","District"
40137,"East","District"
40135,"East","District"
40131,"East","District"
40132,"East","District"
40139,"East","District"
40138,"East","District"
40126,"East","District"
40128,"East","District"
40121,"East","District"
40129,"East","District"
40127,"East","District"
40116,"East","District"
40118,"East","District"
40119,"East","District"
40120,"East","District"
40114,"East","District"
40117,"East","District"
40115,"East","District"
40159,"East","District"
40163,"East","District"
40165,"East","District"
40164,"East","District"
40157,"East","District"
40166,"East","District"
40162,"East","District"
40160,"East","District"
40161,"East","District"
40158,"East","District"
40154,"East","District"
40153,"East","District"
40156,"East","District"
40152,"East","District"
40151,"East","District"
40155,"East","District"
40122,"East","District"
40123,"East","District"
40125,"East","District"
40124,"East","District"
39178,"East","Town"
39176,"East","Town"
39142,"East","Town"
39141,"East","Town"
39153,"East","Town"
39193,"East","Town"
39152,"East","Town"
39139,"East","Town"
39140,"East","Town"
39147,"East","Town"
39146,"East","Town"
39191,"East","Town"
39148,"East","Town"
39144,"East","Town"
39151,"East","Town"
39143,"East","Town"
39137,"East","Town"
39136,"East","Town"
39150,"East","Town"
39149,"East","Town"
39198,"East","Town"
39145,"East","Town"
39370,"East","Town"
39348,"East","Town"
39375,"East","Town"
39264,"East","Town"
39381,"East","Town"
39369,"East","Town"
39379,"East","Town"
39372,"East","Town"
39248,"East","Town"
39373,"East","Town"
39376,"East","Town"
39270,"East","Town"
39247,"East","Town"
39262,"East","Town"
39374,"East","Town"
39371,"East","Town"
39367,"East","Town"
39377,"East","Town"
39378,"East","Town"
39384,"East","Town"
39269,"East","Town"
39349,"East","Town"
39366,"East","Town"
39380,"East","Town"
39268,"East","Town"
39263,"East","Town"
39257,"East","Town"
39265,"East","Town"
39350,"East","Town"
39382,"East","Town"
39267,"East","Town"
39385,"East","Town"
39242,"East","Town"
39383,"East","Town"
39266,"East","Town"
39347,"East","Town"
39256,"East","Town"
39261,"East","Town"
39368,"East","Town"
39345,"East","Town"
39273,"East","Town"
39323,"East","Town"
39272,"East","Town"
39346,"East","Town"
39328,"East","Town"
39255,"East","Town"
39365,"East","Town"
39344,"East","Town"
39446,"East","Town"
39449,"East","Town"
39443,"East","Town"
39445,"East","Town"
39447,"East","Town"
39442,"East","Town"
39444,"East","Town"
39448,"East","Town"
39450,"East","Town"
39441,"East","Town"
39421,"East","Town"
39424,"East","Town"
39416,"East","Town"
39418,"East","Town"
