Code_Postal,zone
88480,Other
88490,Other
88490,Couronne_GP
88500,Other
88500,Couronne_GP
88510,GP
88520,Couronne_GP
88530,Other
88540,Other
88550,Other
88560,Other
88580,GP
88600,Couronne_GP
88600,Other
88630,Other
88640,Other
88650,GP
88650,Couronne_GP
88700,Couronne_GP
88700,Other
88800,Other
89000,Couronne_GP
89000,GP
89100,Couronne_GP
89100,GP
89110,Other
89110,Couronne_GP
89113,Couronne_GP
89116,Other
89120,Other
89130,Other
89130,Couronne_GP
89140,Other
89140,Couronne_GP
89144,Other
89150,Other
89150,Couronne_GP
89160,Other
89170,Other
89190,Other
89190,Couronne_GP
89200,Other
89210,Other
89220,Other
89230,Couronne_GP
89240,Couronne_GP
89250,Couronne_GP
89260,Other
89260,Couronne_GP
89270,Other
89270,Couronne_GP
89290,Couronne_GP
89300,Other
89310,Other
89320,Other
89320,Couronne_GP
89330,Other
89340,Couronne_GP
89350,Other
89360,Other
89380,Couronne_GP
89390,Other
89400,Other
89400,Couronne_GP
89410,Other
89420,Other
89430,Other
89440,Other
89450,Other
89460,Couronne_GP
89470,GP
89480,Other
89500,Other
89500,Couronne_GP
89510,Couronne_GP
89520,Other
89530,Couronne_GP
89550,Couronne_GP
89560,Other
89560,Couronne_GP
89570,Other
89580,Couronne_GP
89600,Other
89630,Other
89660,Other
89660,Couronne_GP
89690,Couronne_GP
89700,Other
89710,Other
89740,Other
89770,Other
89800,Couronne_GP
89800,Other
90000,GP
90100,Other
90110,Couronne_GP
90110,Other
90120,Other
90130,Couronne_GP
90130,Other
90140,Couronne_GP
90140,Other
90150,Couronne_GP
90150,Other
90160,Couronne_GP
90160,GP
90170,Couronne_GP
90200,Couronne_GP
90300,GP
90330,GP
90340,Couronne_GP
90350,GP
90360,Other
90370,Other
90380,Couronne_GP
90400,Couronne_GP
90400,GP
90400,Other
90500,Couronne_GP
90600,Other
90700,Other
90800,Couronne_GP
90800,GP
90850,GP
91000,GP
91070,GP
91090,GP
91100,GP
91120,GP
91130,GP
91140,GP
91150,Couronne_GP
91160,GP
91170,GP
91180,GP
91190,GP
91200,GP
91210,GP
91220,GP
91230,GP
91240,GP
91250,GP
91250,Couronne_GP
91260,GP
91270,GP
91280,GP
91290,GP
91300,GP
91310,GP
91320,GP
91330,GP
91340,GP
91350,GP
91360,GP
91370,GP
91380,GP
91390,GP
91400,Couronne_GP
91400,GP
91410,Couronne_GP
91420,GP
91430,GP
91440,GP
91450,GP
91460,GP
91470,Couronne_GP
91480,GP
91490,Couronne_GP
91510,Couronne_GP
91520,GP
91530,Couronne_GP
91540,GP
91550,GP
91560,GP
91570,GP
91580,Couronne_GP
91590,Couronne_GP
91600,GP
91610,Couronne_GP
91620,GP
91630,Couronne_GP
91640,Couronne_GP
91650,GP
91660,Couronne_GP
91670,Couronne_GP
91680,Couronne_GP
91680,GP
91690,Couronne_GP
91700,GP
91710,Couronne_GP
91720,Couronne_GP
91730,Couronne_GP
91740,Couronne_GP
91750,Couronne_GP
91760,Couronne_GP
91770,Couronne_GP
91780,Couronne_GP
91790,Couronne_GP
91800,GP
91810,Couronne_GP
91820,Couronne_GP
91830,GP
91830,Couronne_GP
91840,Couronne_GP
91850,Couronne_GP
91860,GP
91870,Couronne_GP
91880,Couronne_GP
91890,Couronne_GP
91910,Couronne_GP
91930,Couronne_GP
91940,GP
91940,Couronne_GP
92000,GP
92100,GP
92110,GP
92120,GP
92130,GP
92140,GP
92150,GP
92160,GP
92170,GP
92190,GP
92200,GP
92210,GP
92220,GP
92230,GP
92240,GP
92250,GP
92260,GP
92270,GP
92290,GP
92300,GP
92310,GP
92320,GP
92330,GP
92340,GP
92350,GP
92370,GP
92380,GP
92390,GP
92400,GP
92410,GP
92420,GP
92430,GP
92500,GP
92600,GP
92700,GP
92800,GP
93000,GP
93100,GP
93110,GP
93120,GP
93130,GP
93140,GP
93150,GP
93160,GP
93170,GP
93190,GP
93200,GP
93220,GP
93230,GP
93240,GP
93250,GP
93260,GP
93270,GP
93290,GP
93300,GP
93310,GP
93320,GP
93330,GP
93340,GP
93350,GP
93360,GP
93370,GP
93380,GP
93390,GP
93400,GP
93410,GP
93420,GP
93430,GP
93440,GP
93450,GP
93460,GP
93470,GP
93500,GP
93600,GP
93700,GP
93800,GP
94000,GP
94100,GP
94110,GP
94120,GP
94130,GP
94140,GP
94150,GP
94160,GP
94170,GP
94190,GP
94200,GP
94220,GP
94230,GP
94240,GP
94250,GP
94260,GP
94270,GP
94290,GP
94300,GP
94310,GP
94320,GP
94340,GP
94350,GP
94360,GP
94370,GP
94380,GP
94400,GP
94410,GP
94420,GP
94430,GP
94440,GP
94450,GP
94460,GP
94470,GP
94480,GP
94490,GP
94500,GP
94510,GP
94520,GP
94550,GP
94600,GP
94700,GP
94800,GP
94880,GP
95000,GP
95000,Couronne_GP
95000,GP
95000,GP
95100,GP
95110,GP
95120,GP
95130,GP
95140,GP
95150,GP
95160,GP
95170,GP
95180,Couronne_GP
95190,Couronne_GP
95190,GP
95200,GP
95210,GP
95220,GP
95230,GP
95240,GP
95250,GP
95260,Couronne_GP
95270,Couronne_GP
95280,GP
95290,GP
95300,Couronne_GP
95310,GP
95320,GP
95330,GP
95340,Couronne_GP
95350,GP
95360,GP
95370,GP
95380,Couronne_GP
95380,GP
95390,GP
95400,GP
95410,GP
95420,Couronne_GP
95430,GP
95440,GP
95450,Couronne_GP
95460,GP
95470,Couronne_GP
95480,GP
95490,GP
95500,GP
95510,Couronne_GP
95520,GP
95530,GP
95540,GP
95550,GP
95560,Couronne_GP
95570,Couronne_GP
95570,GP
95580,GP
95590,Couronne_GP
95600,GP
95610,GP
95620,GP
95630,GP
95640,Couronne_GP
95650,Couronne_GP
95650,GP
95660,GP
95670,Couronne_GP
95680,GP
95690,Couronne_GP
95690,GP
95700,GP
95710,Couronne_GP
95720,Couronne_GP
95740,GP
95750,Couronne_GP
95760,GP
95770,Couronne_GP
95780,Couronne_GP
95800,GP
95810,Couronne_GP
95820,Couronne_GP
95830,Couronne_GP
95840,GP
95840,Couronne_GP
95850,Couronne_GP
95870,GP
95880,GP
97100,GP
97110,GP
97111,GP
97112,Other
97113,GP
97114,GP
97115,Couronne_GP
97116,Other
97117,Couronne_GP
97118,GP
97119,GP
97120,GP
97121,Couronne_GP
97122,GP
97123,GP
97125,Other
97126,Other
97127,Other
97128,Couronne_GP
97129,GP
97130,Couronne_GP
97131,GP
97134,Other
97136,Other
97137,Other
97139,GP
97140,Other
97141,Couronne_GP
97160,GP
97170,GP
97180,GP
97190,GP
97200,GP
97211,GP
97212,GP
97213,GP
97214,Other
97215,GP
97216,Other
97217,Other
97218,Other
97220,Other
97221,Other
97222,GP
97222,Other
97223,Other
97224,GP
97225,Other
97226,Other
97227,GP
97228,GP
97229,Other
97230,Other
97231,GP
97232,GP
97233,GP
97240,GP
97250,Other
97260,Other
97270,GP
97280,GP
97290,GP
97300,GP
97310,Other
97311,Couronne_GP
97312,Other
97313,Other
97314,Other
97315,Other
97316,Other
97317,Other
97319,Other
97320,Other
97330,Other
97340,Other
97350,Other
97351,GP
97354,GP
97355,Couronne_GP
97356,Couronne_GP
97360,Other
97370,Other
97380,Other
97390,Other
97400,GP
97410,GP
97412,Other
97413,Other
97414,GP
97419,GP
97420,GP
97425,Other
97426,Couronne_GP
97427,Other
97429,Couronne_GP
97430,GP
97431,Other
97433,Other
97436,Other
97438,GP
97439,Other
97440,GP
97441,Couronne_GP
97442,Other
97450,GP
97460,GP
97470,Other
97480,Other
97600,Couronne_GP
97600,GP
97610,Other
97620,Couronne_GP
97625,Couronne_GP
97630,Couronne_GP
97640,Couronne_GP
97650,Couronne_GP
97660,Couronne_GP
97670,Couronne_GP
97680,Couronne_GP
6100,GP
6200,GP
6300,GP
6520,GP
6150,GP
6160,GP
7320,Other
13090,GP
13100,GP
13290,GP
13540,GP
15250,Couronne_GP
20600,GP
20270,Other
30900,GP
31100,GP
31200,GP
31300,GP
31400,GP
31500,GP
33100,GP
33200,GP
33300,GP
33800,GP
34070,GP
34080,GP
34090,GP
35200,GP
35700,GP
37100,GP
37200,GP
38100,GP
1410,Other
42100,GP
42230,GP
44100,GP
44200,GP
44300,GP
45100,GP
49100,GP
50130,GP
57050,GP
57070,GP
59160,GP
59260,GP
59777,GP
59800,GP
59240,GP
59430,GP
59640,GP
59279,GP
59493,GP
59650,GP
60190,Couronne_GP
63100,GP
64700,GP
65710,Other
66100,GP
67100,GP
67200,GP
67570,Couronne_GP
68200,GP
68126,Other
72100,GP
76100,GP
76610,GP
76620,GP
83100,GP
83200,GP
83370,GP
83530,GP
87100,GP
87280,GP
92360,GP
93210,GP
94210,GP
95300,GP
95800,GP
97142,GP
97234,GP
66666,Other
