"zipcode","urbanity","region"
76230,1,"reste"
60500,2,"nord"
7150,3,"reste"
7300,2,"sud-est"
7000,2,"est"
50380,3,"reste"
60000,1,"nord"
42620,3,"sud-est"
33700,1,"sud-ouest"
1800,3,"reste"
14850,2,"reste"
14490,3,"reste"
43000,2,"sud-est"
57855,1,"est"
72220,3,"reste"
93210,1,"idf"
67980,2,"est"
89100,2,"reste"
64490,3,"sud-ouest"
17630,2,"sud-ouest"
11510,3,"sud-est"
21340,3,"est"
30500,3,"sud-est"
21470,3,"est"
86180,1,"sud-ouest"
63370,1,"sud-est"
68400,1,"est"
94390,1,"idf"
38580,3,"sud-est"
97126,3,"outre-mer"
41210,3,"reste"
5150,3,"est"
17470,3,"sud-ouest"
20190,3,"reste"
64480,3,"sud-ouest"
78170,1,"idf"
23420,3,"sud-ouest"
1170,2,"sud-est"
38950,3,"sud-est"
54119,3,"est"
22730,2,"reste"
83670,3,"sud-est"
11260,3,"sud-est"
90130,3,"est"
91930,3,"idf"
59199,1,"nord"
78113,3,"idf"
87330,3,"sud-ouest"
73230,1,"sud-est"
36160,3,"reste"
84850,3,"sud-est"
71100,1,"reste"
91260,1,"idf"
59110,1,"nord"
59237,1,"nord"
88320,3,"est"
83520,3,"sud-est"
91660,3,"idf"
27340,2,"reste"
76880,3,"reste"
10110,3,"est"
40560,3,"sud-ouest"
83460,3,"sud-est"
69005,1,"sud-est"
78460,3,"idf"
59670,3,"nord"
6000,1,"nord"
74260,3,"sud-est"
69124,2,"sud-est"
52500,3,"est"
14770,2,"reste"
62199,2,"nord"
2310,3,"sud-ouest"
17730,3,"sud-ouest"
17140,1,"sud-ouest"
78810,2,"idf"
94600,1,"idf"
78220,1,"idf"
83910,3,"sud-est"
54760,3,"est"
31380,3,"sud-ouest"
10000,1,"est"
59620,3,"nord"
25610,3,"est"
81600,3,"sud-ouest"
88350,3,"est"
23480,3,"sud-ouest"
26770,3,"sud-est"
20259,3,"reste"
12230,3,"sud-ouest"
3260,3,"sud-ouest"
56190,3,"reste"
56100,1,"reste"
76111,3,"reste"
14290,3,"reste"
14690,3,"reste"
14830,2,"reste"
50350,2,"reste"
50240,3,"reste"
19200,2,"sud-ouest"
27590,2,"reste"
42750,3,"sud-est"
30870,1,"sud-est"
66410,1,"sud-est"
94800,1,"idf"
67112,2,"est"
73600,3,"sud-est"
2840,3,"reste"
28320,3,"reste"
62590,1,"nord"
8310,3,"sud-est"
42111,3,"sud-est"
50750,3,"reste"
93390,1,"idf"
61190,3,"reste"
77111,3,"idf"
62137,1,"nord"
62158,3,"nord"
85150,3,"reste"
49230,3,"reste"
95190,2,"idf"
4120,3,"reste"
19400,3,"sud-ouest"
14250,3,"reste"
54340,2,"est"
9460,3,"idf"
93430,1,"idf"
57050,1,"est"
11310,3,"sud-est"
30540,1,"sud-est"
20272,3,"reste"
29920,3,"reste"
42480,2,"sud-est"
46170,3,"sud-ouest"
73440,3,"sud-est"
6200,1,"nord"
60340,2,"nord"
57270,2,"est"
88580,3,"est"
84830,3,"sud-est"
59187,1,"nord"
81310,3,"sud-ouest"
12630,3,"sud-ouest"
52170,3,"est"
58140,3,"reste"
33470,2,"sud-ouest"
78720,3,"idf"
5260,3,"est"
94120,1,"idf"
86150,3,"sud-ouest"
38590,3,"sud-est"
87920,1,"sud-ouest"
9100,2,"idf"
88000,2,"est"
60860,3,"nord"
31470,3,"sud-ouest"
59186,3,"nord"
20150,3,"reste"
30290,3,"sud-est"
30360,3,"sud-est"
17360,3,"sud-ouest"
97437,3,"outre-mer"
97434,3,"outre-mer"
95230,1,"idf"
80120,3,"nord"
86140,3,"sud-ouest"
93370,1,"idf"
97316,3,"outre-mer"
83100,1,"sud-est"
54460,3,"est"
68780,3,"est"
51130,3,"est"
54111,3,"est"
6300,1,"sud-est"
81360,3,"sud-ouest"
74950,3,"sud-est"
44522,3,"reste"
21360,3,"est"
6690,1,"sud-est"
6660,3,"sud-est"
77500,1,"idf"
77120,3,"idf"
64420,3,"sud-ouest"
16130,3,"sud-ouest"
16360,3,"sud-ouest"
62173,3,"nord"
11270,3,"sud-est"
29190,3,"reste"
59123,1,"nord"
38830,3,"sud-est"
14700,3,"reste"
26390,3,"sud-est"
50620,3,"reste"
22650,3,"reste"
27350,3,"reste"
63490,3,"sud-est"
29870,3,"reste"
35134,3,"reste"
85520,3,"reste"
72000,1,"reste"
38940,3,"sud-est"
63114,3,"sud-est"
5330,3,"reste"
76510,3,"reste"
43220,3,"sud-est"
66760,3,"sud-est"
75009,1,"idf"
57810,3,"est"
12460,3,"sud-ouest"
85570,3,"reste"
95440,1,"idf"
79350,3,"sud-ouest"
60490,3,"nord"
51340,3,"est"
79180,1,"sud-ouest"
9160,3,"idf"
33000,1,"sud-ouest"
22780,3,"reste"
87130,3,"sud-ouest"
57500,2,"est"
69560,2,"sud-est"
18290,3,"reste"
50770,3,"reste"
14710,3,"reste"
97340,3,"outre-mer"
4400,3,"reste"
12800,3,"sud-ouest"
43520,3,"sud-est"
31390,3,"sud-ouest"
69400,2,"sud-est"
76530,1,"reste"
4240,3,"sud-est"
67480,3,"est"
76840,1,"reste"
49400,2,"reste"
53540,3,"reste"
67115,1,"est"
17180,1,"sud-ouest"
10180,2,"est"
16340,1,"sud-ouest"
56870,1,"reste"
8600,3,"sud-ouest"
46250,3,"sud-ouest"
26600,3,"sud-est"
60550,2,"nord"
71470,3,"reste"
8300,2,"sud-est"
54250,2,"est"
35113,3,"reste"
35360,3,"reste"
68390,1,"est"
62260,3,"nord"
21800,1,"est"
59270,3,"nord"
14190,3,"reste"
28230,2,"reste"
34790,1,"sud-est"
59272,1,"nord"
69300,1,"sud-est"
67640,1,"est"
20118,3,"reste"
67170,3,"est"
80780,2,"nord"
94150,1,"idf"
84260,3,"sud-est"
91710,2,"idf"
33390,3,"sud-ouest"
33350,3,"sud-ouest"
59259,1,"nord"
55120,3,"est"
31800,2,"sud-ouest"
48320,3,"sud-ouest"
54370,3,"est"
71120,3,"reste"
65460,2,"sud-ouest"
63240,3,"sud-est"
63116,3,"sud-est"
44460,3,"reste"
39310,3,"est"
13180,1,"sud-est"
20256,3,"reste"
11210,2,"sud-est"
38640,1,"sud-est"
49690,3,"reste"
56530,1,"reste"
76110,3,"reste"
26200,2,"sud-est"
52100,3,"est"
50800,3,"reste"
27780,3,"reste"
24130,3,"sud-ouest"
85170,3,"reste"
36120,1,"reste"
33110,1,"sud-ouest"
59492,2,"nord"
57560,3,"est"
62210,1,"nord"
85530,3,"reste"
33540,3,"sud-ouest"
46330,3,"sud-ouest"
20232,3,"reste"
40700,3,"sud-ouest"
25660,1,"est"
27440,3,"reste"
53500,3,"reste"
1320,3,"sud-est"
16390,3,"sud-ouest"
13280,2,"sud-est"
22830,3,"reste"
34240,3,"sud-est"
55600,3,"est"
78660,3,"idf"
92260,1,"idf"
28100,2,"reste"
91860,1,"idf"
30128,1,"sud-est"
35137,3,"reste"
66120,3,"sud-est"
29160,3,"reste"
95820,2,"idf"
26620,3,"sud-est"
78000,1,"idf"
87800,3,"sud-ouest"
38780,3,"sud-est"
50890,3,"reste"
10400,2,"est"
34920,1,"sud-est"
91450,1,"idf"
59255,2,"nord"
6460,3,"sud-ouest"
59166,1,"nord"
59241,3,"nord"
95680,1,"idf"
74170,2,"sud-est"
95660,2,"idf"
22550,3,"reste"
56640,3,"reste"
72170,3,"reste"
85180,2,"reste"
2380,3,"sud-ouest"
28380,2,"reste"
59880,1,"nord"
36290,3,"reste"
57360,2,"est"
67340,3,"est"
35235,1,"reste"
40600,2,"sud-ouest"
2510,3,"est"
40280,3,"sud-ouest"
49630,3,"reste"
77151,3,"idf"
66320,3,"sud-est"
85420,3,"reste"
85140,3,"reste"
25550,3,"est"
5600,3,"reste"
35120,3,"reste"
59263,1,"nord"
6230,1,"nord"
8260,3,"sud-ouest"
42160,2,"sud-est"
53470,3,"reste"
80550,3,"nord"
78270,3,"idf"
77178,2,"idf"
54123,3,"est"
68640,3,"est"
72330,3,"reste"
30920,2,"sud-est"
71450,2,"reste"
25930,3,"est"
59117,1,"nord"
24440,3,"sud-ouest"
33740,2,"sud-ouest"
38570,3,"sud-est"
35580,3,"reste"
64390,3,"sud-ouest"
46160,3,"sud-ouest"
50810,3,"reste"
69770,3,"sud-est"
19600,3,"sud-ouest"
95390,1,"idf"
54180,1,"est"
68480,3,"est"
2670,3,"sud-est"
27430,3,"reste"
73700,2,"sud-est"
20168,3,"reste"
30000,1,"sud-est"
30800,1,"sud-est"
30330,3,"sud-est"
34430,1,"sud-est"
17111,3,"sud-ouest"
97431,3,"outre-mer"
80610,2,"nord"
80880,2,"nord"
67930,3,"est"
68460,1,"est"
62970,1,"nord"
62820,1,"nord"
78590,1,"idf"
94500,1,"idf"
83560,3,"sud-est"
24450,3,"sud-ouest"
33100,1,"sud-ouest"
46800,3,"sud-ouest"
54500,1,"est"
54920,3,"est"
41100,3,"reste"
88170,3,"est"
10380,3,"est"
10160,3,"est"
58190,3,"reste"
8450,3,"sud-est"
59494,1,"nord"
37500,3,"reste"
71130,2,"reste"
4210,3,"sud-est"
40330,3,"sud-ouest"
57490,2,"est"
44430,3,"reste"
75019,1,"idf"
77410,2,"idf"
47800,3,"sud-ouest"
11360,3,"sud-est"
3130,3,"sud-ouest"
56920,3,"reste"
56380,3,"reste"
56650,1,"reste"
53400,3,"reste"
1700,2,"sud-ouest"
19190,3,"sud-ouest"
97217,3,"outre-mer"
77131,3,"idf"
94130,1,"idf"
38070,2,"sud-est"
37270,3,"reste"
49620,3,"reste"
14550,1,"reste"
27760,3,"reste"
7580,3,"idf"
91800,1,"idf"
60540,3,"nord"
58160,3,"reste"
66300,3,"sud-est"
48400,3,"sud-ouest"
26230,3,"sud-est"
42152,1,"sud-est"
57310,2,"est"
67190,2,"est"
3340,3,"sud-ouest"
78310,1,"idf"
7130,2,"reste"
49112,1,"reste"
50470,3,"reste"
54630,2,"est"
94250,1,"idf"
2690,3,"sud-est"
37340,3,"reste"
38350,3,"sud-est"
67860,3,"est"
70200,2,"est"
44480,1,"reste"
91440,1,"idf"
24510,3,"sud-ouest"
13123,2,"sud-est"
57415,3,"est"
27470,3,"reste"
2810,3,"reste"
60330,2,"nord"
76240,1,"reste"
74290,3,"sud-est"
54870,3,"est"
97224,3,"outre-mer"
50850,3,"reste"
89310,3,"reste"
30170,3,"sud-est"
67610,1,"est"
28270,3,"reste"
28140,3,"reste"
73800,2,"sud-est"
76660,3,"reste"
76480,1,"reste"
34350,3,"sud-est"
17170,3,"sud-ouest"
17410,2,"sud-ouest"
97417,1,"outre-mer"
93120,1,"idf"
78560,1,"idf"
84350,3,"sud-est"
9700,3,"reste"
65140,3,"sud-ouest"
48230,3,"sud-ouest"
45260,3,"reste"
45160,1,"reste"
59810,1,"nord"
15290,3,"sud-est"
4340,3,"sud-est"
6190,2,"reste"
57460,2,"est"
57815,3,"est"
74570,3,"sud-est"
44230,1,"reste"
45500,3,"reste"
5250,3,"est"
13007,1,"sud-est"
23250,3,"sud-ouest"
62130,3,"nord"
3320,3,"sud-ouest"
3800,3,"sud-est"
29610,3,"reste"
59135,2,"nord"
59149,3,"nord"
69390,1,"sud-est"
69650,3,"sud-est"
49680,3,"reste"
14470,3,"reste"
72460,3,"reste"
50630,3,"reste"
60950,3,"nord"
38230,2,"sud-est"
42580,1,"sud-est"
85200,2,"reste"
50740,3,"reste"
77310,2,"idf"
81490,3,"sud-ouest"
41310,3,"reste"
74420,3,"sud-est"
51270,3,"est"
24800,3,"sud-ouest"
62490,3,"nord"
62232,2,"nord"
61300,3,"reste"
34190,3,"sud-est"
25820,3,"est"
69540,1,"sud-est"
63940,3,"sud-est"
64122,3,"sud-ouest"
19290,3,"sud-ouest"
41120,3,"reste"
51380,3,"est"
2140,3,"est"
35770,1,"reste"
88380,3,"est"
86290,3,"sud-ouest"
49520,3,"reste"
89130,3,"reste"
29970,3,"reste"
50700,2,"reste"
67350,2,"est"
11440,3,"sud-est"
59139,1,"nord"
63760,3,"sud-est"
22720,3,"reste"
31450,3,"sud-ouest"
20253,3,"reste"
31260,3,"sud-ouest"
45340,3,"reste"
13150,3,"sud-est"
1851,3,"reste"
59143,3,"nord"
68980,2,"est"
35380,3,"reste"
53480,3,"reste"
26170,3,"sud-est"
41260,2,"reste"
45450,3,"reste"
74650,1,"sud-est"
25500,2,"est"
57445,2,"est"
74450,3,"sud-est"
43240,3,"sud-est"
69150,1,"sud-est"
95700,3,"idf"
95470,2,"idf"
59195,2,"nord"
73330,3,"sud-est"
20157,3,"reste"
17160,3,"sud-ouest"
17480,3,"sud-ouest"
20145,3,"reste"
20129,3,"reste"
79400,3,"sud-ouest"
77780,3,"idf"
77690,3,"idf"
86800,3,"sud-ouest"
94420,1,"idf"
84840,3,"sud-est"
84380,2,"sud-est"
24540,3,"sud-ouest"
68500,2,"est"
95420,3,"idf"
92420,1,"idf"
89270,3,"reste"
88190,2,"est"
9190,3,"idf"
57120,2,"est"
65360,3,"sud-ouest"
28330,3,"reste"
31160,3,"sud-ouest"
37550,1,"reste"
57520,2,"est"
64260,3,"sud-ouest"
64190,3,"sud-ouest"
20243,3,"reste"
20218,3,"reste"
13730,1,"sud-est"
49100,1,"reste"
59137,3,"nord"
42122,3,"sud-est"
56510,3,"reste"
76220,3,"reste"
60138,3,"nord"
7210,3,"reste"
63880,3,"sud-est"
63540,1,"sud-est"
63780,3,"sud-est"
63480,3,"sud-est"
49560,3,"reste"
63790,3,"sud-est"
80480,1,"nord"
31360,3,"sud-ouest"
59178,3,"nord"
7630,3,"reste"
22540,3,"reste"
27410,3,"reste"
33520,1,"sud-ouest"
47290,3,"sud-ouest"
76280,3,"reste"
87310,3,"sud-ouest"
19100,1,"sud-ouest"
65430,1,"sud-ouest"
33140,1,"sud-ouest"
17800,3,"sud-ouest"
37120,3,"reste"
77710,3,"idf"
37240,3,"reste"
59190,2,"nord"
2320,3,"sud-ouest"
48330,3,"sud-ouest"
59164,2,"nord"
70310,3,"est"
50290,3,"reste"
70360,3,"est"
44000,1,"reste"
65130,3,"sud-ouest"
74960,1,"sud-est"
2700,2,"reste"
91350,1,"idf"
11150,3,"sud-est"
86580,1,"sud-ouest"
33870,2,"sud-ouest"
5140,3,"est"
62132,3,"nord"
95370,1,"idf"
81330,3,"sud-ouest"
7510,3,"idf"
35830,1,"reste"
30310,2,"sud-est"
84310,1,"sud-est"
40420,3,"sud-ouest"
54220,1,"est"
32130,3,"sud-ouest"
88210,3,"est"
63600,3,"sud-est"
69130,1,"sud-est"
27170,3,"reste"
33190,3,"sud-ouest"
77850,2,"idf"
40160,3,"sud-ouest"
76930,1,"reste"
68970,3,"est"
65500,3,"sud-ouest"
7610,3,"reste"
88260,3,"est"
84600,3,"sud-est"
59690,1,"nord"
62221,1,"nord"
71520,3,"reste"
34110,2,"sud-est"
17270,3,"sud-ouest"
17290,3,"sud-ouest"
17600,3,"sud-ouest"
79310,3,"sud-ouest"
93170,1,"idf"
78920,2,"idf"
86450,3,"sud-ouest"
93260,1,"idf"
78190,1,"idf"
91880,3,"idf"
83580,3,"sud-est"
46090,3,"sud-ouest"
18300,3,"reste"
5700,3,"est"
37200,1,"reste"
39250,3,"est"
58800,3,"reste"
74970,2,"sud-est"
15100,3,"sud-est"
43210,3,"sud-est"
13111,1,"sud-est"
64400,3,"sud-ouest"
77260,2,"idf"
23220,3,"sud-ouest"
64360,3,"sud-ouest"
11590,3,"sud-est"
29140,3,"reste"
59120,1,"nord"
49590,3,"reste"
76113,1,"reste"
53350,3,"reste"
7430,2,"sud-est"
50130,1,"reste"
60800,2,"nord"
27600,2,"reste"
35890,3,"reste"
55270,3,"est"
73120,3,"sud-est"
33890,3,"sud-ouest"
67140,2,"est"
9600,3,"reste"
67580,2,"est"
30600,2,"sud-est"
42350,1,"sud-est"
73000,1,"sud-est"
13340,2,"sud-est"
27790,3,"reste"
60128,2,"nord"
63210,3,"sud-est"
93380,1,"idf"
11130,3,"sud-est"
71440,3,"reste"
78111,3,"idf"
12490,3,"sud-ouest"
60162,3,"nord"
68740,3,"est"
25790,3,"est"
38160,2,"sud-est"
16310,3,"sud-ouest"
57180,2,"est"
42680,3,"sud-est"
71960,3,"reste"
3200,2,"sud-ouest"
2430,1,"sud-ouest"
17320,2,"sud-ouest"
33114,3,"sud-ouest"
56780,1,"reste"
59174,1,"nord"
71250,3,"reste"
42140,3,"sud-est"
45750,1,"reste"
80700,2,"nord"
78290,1,"idf"
52110,3,"est"
14350,3,"reste"
33660,3,"sud-ouest"
59630,3,"nord"
68990,1,"est"
30940,3,"sud-est"
31240,1,"sud-ouest"
57710,3,"est"
54710,1,"est"
83120,3,"sud-est"
36170,3,"reste"
52800,3,"est"
70180,3,"est"
79330,3,"sud-ouest"
7170,3,"reste"
61230,3,"reste"
76190,2,"reste"
59231,3,"nord"
43340,3,"sud-est"
68510,3,"est"
80870,3,"nord"
25380,3,"est"
57685,1,"est"
59850,2,"nord"
54350,2,"est"
24580,3,"sud-ouest"
91070,1,"idf"
44560,3,"reste"
84150,3,"sud-est"
17110,2,"sud-ouest"
95130,1,"idf"
95510,3,"idf"
5100,2,"est"
28500,2,"reste"
28110,1,"reste"
76790,3,"reste"
17920,3,"sud-ouest"
80670,3,"nord"
67660,3,"est"
68370,3,"est"
86530,3,"sud-ouest"
91910,3,"idf"
91320,1,"idf"
97125,3,"outre-mer"
59180,1,"nord"
31540,3,"sud-ouest"
66210,3,"sud-est"
95330,1,"idf"
71220,3,"reste"
57412,3,"est"
71170,3,"reste"
74700,2,"sud-est"
70170,3,"est"
89460,3,"reste"
43100,2,"sud-est"
13520,3,"sud-est"
13540,1,"sud-est"
77157,3,"idf"
77450,1,"idf"
62187,1,"nord"
13640,1,"sud-est"
11000,2,"sud-est"
29310,3,"reste"
29740,3,"reste"
59146,2,"nord"
69009,1,"sud-est"
56890,1,"reste"
53320,3,"reste"
52340,3,"est"
22100,2,"reste"
42660,3,"sud-est"
53600,2,"reste"
84510,1,"sud-est"
27800,3,"reste"
79410,1,"sud-ouest"
95170,1,"idf"
55430,2,"est"
84160,3,"sud-est"
43430,3,"sud-est"
57865,1,"est"
6310,1,"sud-est"
62145,3,"nord"
64510,2,"sud-ouest"
12400,3,"sud-ouest"
45110,3,"reste"
77320,3,"idf"
25680,3,"est"
38730,3,"sud-est"
54510,1,"est"
68220,2,"est"
19550,3,"sud-ouest"
10310,3,"est"
72110,3,"reste"
82160,3,"sud-ouest"
59258,3,"nord"
81800,3,"sud-ouest"
44650,3,"reste"
49330,3,"reste"
28000,1,"reste"
11330,3,"sud-est"
51360,3,"est"
67530,3,"est"
38370,2,"sud-est"
34320,3,"sud-est"
10440,1,"est"
17590,3,"sud-ouest"
30120,3,"sud-est"
55200,3,"est"
38080,2,"sud-est"
44760,3,"reste"
56620,1,"reste"
97115,3,"outre-mer"
49570,3,"reste"
59150,1,"nord"
24430,3,"sud-ouest"
22200,2,"reste"
42640,3,"sud-est"
46140,3,"sud-ouest"
8120,2,"sud-ouest"
44660,3,"reste"
12190,3,"sud-ouest"
78820,2,"idf"
91080,1,"idf"
73660,3,"sud-est"
26410,3,"sud-est"
72260,3,"reste"
37360,3,"reste"
61360,3,"reste"
80630,3,"nord"
77140,3,"idf"
82300,3,"sud-ouest"
56000,1,"reste"
44620,1,"reste"
63150,3,"sud-est"
76640,3,"reste"
38890,3,"sud-est"
19380,3,"sud-ouest"
59710,3,"nord"
23450,3,"sud-ouest"
10600,2,"est"
31280,1,"sud-ouest"
15190,3,"sud-est"
73550,3,"sud-est"
34470,1,"sud-est"
2440,3,"sud-ouest"
17260,3,"sud-ouest"
17620,3,"sud-ouest"
30250,3,"sud-est"
67207,1,"est"
80250,3,"nord"
80560,3,"nord"
78580,2,"idf"
84500,2,"sud-est"
83270,2,"sud-est"
83720,2,"sud-est"
54420,1,"est"
54480,3,"est"
34990,1,"sud-est"
66450,1,"sud-est"
66240,1,"sud-est"
8460,3,"sud-est"
8270,3,"sud-ouest"
65370,3,"sud-ouest"
18340,3,"reste"
45200,2,"reste"
39150,3,"est"
81220,3,"sud-ouest"
5380,3,"reste"
6700,1,"est"
13170,1,"sud-est"
64170,3,"sud-ouest"
62180,3,"nord"
62215,3,"nord"
11480,3,"sud-est"
59168,2,"nord"
42000,1,"sud-est"
14210,3,"reste"
72270,3,"reste"
72370,3,"reste"
63850,3,"sud-est"
22300,3,"reste"
38200,3,"sud-est"
13090,1,"sud-est"
59242,2,"nord"
19170,3,"sud-ouest"
20244,3,"reste"
91090,1,"idf"
42230,1,"sud-est"
59860,1,"nord"
59890,1,"nord"
36240,3,"reste"
42380,3,"sud-est"
80135,3,"nord"
74910,3,"sud-est"
6530,2,"sud-ouest"
6500,2,"sud-ouest"
34660,1,"sud-est"
33930,3,"sud-ouest"
38090,3,"sud-est"
50270,3,"reste"
62124,3,"nord"
97319,3,"outre-mer"
16230,3,"sud-ouest"
24620,3,"sud-ouest"
8320,3,"sud-est"
56600,1,"reste"
95870,1,"idf"
26510,3,"sud-est"
54170,3,"est"
49240,1,"reste"
91790,2,"idf"
19300,3,"sud-ouest"
82190,3,"sud-ouest"
66480,3,"sud-est"
56520,1,"reste"
66360,3,"sud-est"
95410,1,"idf"
67470,3,"est"
77230,2,"idf"
38800,1,"sud-est"
84250,2,"sud-est"
19140,3,"sud-ouest"
94300,1,"idf"
59980,3,"nord"
73160,1,"sud-est"
31420,3,"sud-ouest"
35600,3,"reste"
71530,1,"reste"
20239,3,"reste"
44780,3,"reste"
15800,3,"sud-est"
50570,3,"reste"
3470,3,"sud-est"
58600,2,"reste"
63620,3,"sud-est"
79420,3,"sud-ouest"
34610,3,"sud-est"
71870,3,"reste"
1590,3,"sud-est"
73490,1,"sud-est"
30126,3,"sud-est"
50300,2,"reste"
88290,3,"est"
29170,2,"reste"
69170,2,"sud-est"
45570,3,"reste"
32000,2,"sud-ouest"
93200,1,"idf"
44510,2,"reste"
60155,1,"nord"
89560,3,"reste"
32300,3,"sud-ouest"
69510,3,"sud-est"
13130,2,"sud-est"
20236,3,"reste"
54810,2,"est"
9800,3,"reste"
86260,3,"sud-ouest"
42170,2,"sud-est"
79600,3,"sud-ouest"
28310,3,"reste"
69840,3,"sud-est"
20170,3,"reste"
34380,3,"sud-est"
20115,3,"reste"
78990,1,"idf"
67840,2,"est"
94320,1,"idf"
78340,1,"idf"
84300,2,"sud-est"
91180,1,"idf"
59268,3,"nord"
54910,3,"est"
54530,3,"est"
66570,1,"sud-est"
10320,3,"est"
65390,3,"sud-ouest"
8360,3,"sud-est"
25360,3,"est"
82250,3,"sud-ouest"
82110,3,"sud-ouest"
6150,1,"reste"
40440,2,"sud-ouest"
40310,3,"sud-ouest"
89570,3,"reste"
21570,3,"est"
32440,3,"sud-ouest"
64430,3,"sud-ouest"
23120,3,"sud-ouest"
20230,3,"reste"
16290,3,"sud-ouest"
62143,1,"nord"
11160,3,"sud-est"
12200,2,"sud-ouest"
42100,1,"sud-est"
56360,3,"reste"
76330,3,"reste"
70230,3,"est"
52320,3,"est"
50000,3,"reste"
22770,3,"reste"
27510,3,"reste"
60310,3,"nord"
38290,3,"sud-est"
35130,3,"reste"
24310,3,"sud-ouest"
17460,3,"sud-ouest"
25720,1,"est"
32150,3,"sud-ouest"
35620,3,"reste"
83150,2,"sud-est"
62223,1,"nord"
72550,3,"reste"
77400,2,"idf"
6910,3,"sud-est"
13470,1,"sud-est"
17550,3,"sud-ouest"
41000,2,"reste"
58220,3,"reste"
7590,3,"idf"
58320,3,"reste"
97290,3,"outre-mer"
27310,3,"reste"
39100,2,"est"
17100,3,"sud-ouest"
86440,1,"sud-ouest"
62122,2,"nord"
85630,3,"reste"
33580,3,"sud-ouest"
63500,2,"sud-est"
92240,1,"idf"
59157,2,"nord"
73870,3,"sud-est"
38880,3,"sud-est"
42110,3,"sud-est"
67850,2,"est"
97416,3,"outre-mer"
48110,3,"sud-ouest"
59281,3,"nord"
95640,3,"idf"
86320,3,"sud-ouest"
77670,2,"idf"
54620,3,"est"
4160,2,"reste"
31560,3,"sud-ouest"
46220,3,"sud-ouest"
19410,3,"sud-ouest"
24590,3,"sud-ouest"
53210,3,"reste"
17250,3,"sud-ouest"
74350,3,"sud-est"
79100,2,"sud-ouest"
80800,2,"nord"
68250,3,"est"
10390,3,"est"
24600,3,"sud-ouest"
87340,3,"sud-ouest"
57370,3,"est"
34120,2,"sud-est"
45730,3,"reste"
60580,3,"nord"
9340,2,"idf"
26140,3,"sud-est"
3430,3,"sud-est"
24270,3,"sud-ouest"
58450,3,"reste"
7360,3,"sud-est"
85550,3,"reste"
7570,3,"idf"
35400,1,"reste"
83400,1,"sud-est"
97410,1,"outre-mer"
97420,1,"outre-mer"
97440,1,"outre-mer"
